,kalimat,kalimat_token
293,makin di upgrade makin lancar pesen tiket juga makin mudah tapilan nya juga lebih mordern suka bgt lebih fress,"['makin', 'di', 'upgrade', 'makin', 'lancar', 'pesen', 'tiket', 'juga', 'makin', 'mudah', 'tapilan', 'nya', 'juga', 'lebih', 'mordern', 'suka', 'bgt', 'lebih', 'fress']"
506,aplikasi bagus banget setelah di update sudah tidak ada bug dan lancar banget,"['aplikasi', 'bagus', 'banget', 'setelah', 'di', 'update', 'sudah', 'tidak', 'ada', 'bug', 'dan', 'lancar', 'banget']"
122,cari tiket nya jadi sedikit menyusahkan harus drop down dulu kurang jelas tiket mana yg available lebih jelas tampilan di versi sblm nya dan jadi tidak bisa sorting tiket yg available menurut harga dsb yg tersorting hanya judul besar tiket saran nya mungkin dikembalikan saja tampilan tiket nya seperti versi sebelumnya menurut saya itu sudah sangat jelas,"['cari', 'tiket', 'nya', 'jadi', 'sedikit', 'menyusahkan', 'harus', 'drop', 'down', 'dulu', 'kurang', 'jelas', 'tiket', 'mana', 'yg', 'available', 'lebih', 'jelas', 'tampilan', 'di', 'versi', 'sblm', 'nya', 'dan', 'jadi', 'tidak', 'bisa', 'sorting', 'tiket', 'yg', 'available', 'menurut', 'harga', 'dsb', 'yg', 'tersorting', 'hanya', 'judul', 'besar', 'tiket', 'saran', 'nya', 'mungkin', 'dikembalikan', 'saja', 'tampilan', 'tiket', 'nya', 'seperti', 'versi', 'sebelumnya', 'menurut', 'saya', 'itu', 'sudah', 'sangat', 'jelas']"
183,sudah byk plusnya daripada yang lama metode pembayaran jg banyk beli tiket jadi sangat mudah bgt lacar jg,"['sudah', 'byk', 'plusnya', 'daripada', 'yang', 'lama', 'metode', 'pembayaran', 'jg', 'banyk', 'beli', 'tiket', 'jadi', 'sangat', 'mudah', 'bgt', 'lacar', 'jg']"
202,kalau tiket abis ga usah di tampilin lagi listnya jadi bingung nge tap satu persatu karena yang habis tetap ada di list,"['kalau', 'tiket', 'abis', 'ga', 'usah', 'di', 'tampilin', 'lagi', 'listnya', 'jadi', 'bingung', 'nge', 'tap', 'satu', 'persatu', 'karena', 'yang', 'habis', 'tetap', 'ada', 'di', 'list']"
323,baru buka apk aja kok udh lemot ya padhal udh di upgrade,"['baru', 'buka', 'apk', 'aja', 'kok', 'udh', 'lemot', 'ya', 'padhal', 'udh', 'di', 'upgrade']"
246,error daftar pesanan kosong upgrade gagal terus numbid ready harga promo gak bisa di pesan diupgrade begitu terus,"['error', 'daftar', 'pesanan', 'kosong', 'upgrade', 'gagal', 'terus', 'numbid', 'ready', 'harga', 'promo', 'gak', 'bisa', 'di', 'pesan', 'diupgrade', 'begitu', 'terus']"
443,baru di update apknya lancar terus ga bikin nggu makin lama,"['baru', 'di', 'update', 'apknya', 'lancar', 'terus', 'ga', 'bikin', 'nggu', 'makin', 'lama']"
431,saran untuk para pengurus di kai ini zaman sudah modern segala hal digital sudah serba cepat ini masa saya batal kan tiket pengembalian dana nya nunggu hari sekalian aja setahun baru tf dana nya,"['saran', 'untuk', 'para', 'pengurus', 'di', 'kai', 'ini', 'zaman', 'sudah', 'modern', 'segala', 'hal', 'digital', 'sudah', 'serba', 'cepat', 'ini', 'masa', 'saya', 'batal', 'kan', 'tiket', 'pengembalian', 'dana', 'nya', 'nunggu', 'hari', 'sekalian', 'aja', 'setahun', 'baru', 'tf', 'dana', 'nya']"
582,fitur lebih banyak dan tampilan lebih bagus tapi sayang lemotnya minta ampun untuk memilih tempat duduk lama sekali pembayaran tinggal menunggu kode pembayaran lama dan akhirnya time out akhirnya jadi ngga dapat tiket padahal ini untuk perjalanan mendadak beda jauh dengan waktu aplikasi yang lama sat set bisa cepat ngga loading terus,"['fitur', 'lebih', 'banyak', 'dan', 'tampilan', 'lebih', 'bagus', 'tapi', 'sayang', 'lemotnya', 'minta', 'ampun', 'untuk', 'memilih', 'tempat', 'duduk', 'lama', 'sekali', 'pembayaran', 'tinggal', 'menunggu', 'kode', 'pembayaran', 'lama', 'dan', 'akhirnya', 'time', 'out', 'akhirnya', 'jadi', 'ngga', 'dapat', 'tiket', 'padahal', 'ini', 'untuk', 'perjalanan', 'mendadak', 'beda', 'jauh', 'dengan', 'waktu', 'aplikasi', 'yang', 'lama', 'sat', 'set', 'bisa', 'cepat', 'ngga', 'loading', 'terus']"
614,versi baru memang lebih menarik dengan tanpilan dan fitur baru saya pesen tiket goshow langsung dapet ga ada lagi tuh macet lemot semua lancar aja kalo saya suka dg pembayaran qrisnya lebih simepl,"['versi', 'baru', 'memang', 'lebih', 'menarik', 'dengan', 'tanpilan', 'dan', 'fitur', 'baru', 'saya', 'pesen', 'tiket', 'goshow', 'langsung', 'dapet', 'ga', 'ada', 'lagi', 'tuh', 'macet', 'lemot', 'semua', 'lancar', 'aja', 'kalo', 'saya', 'suka', 'dg', 'pembayaran', 'qrisnya', 'lebih', 'simepl']"
543,tampilan jauh lebih baik dengan fitur unggulan terbarunya yang menarik thanks kai aplikasinya bagus dan lancar tdk ada trouble,"['tampilan', 'jauh', 'lebih', 'baik', 'dengan', 'fitur', 'unggulan', 'terbarunya', 'yang', 'menarik', 'thanks', 'kai', 'aplikasinya', 'bagus', 'dan', 'lancar', 'tdk', 'ada', 'trouble']"
597,sudah tidak ada kendala lagi buat pesen tiket kereta pake aplikasi kai ini jadi makin mudah dan cepet,"['sudah', 'tidak', 'ada', 'kendala', 'lagi', 'buat', 'pesen', 'tiket', 'kereta', 'pake', 'aplikasi', 'kai', 'ini', 'jadi', 'makin', 'mudah', 'dan', 'cepet']"
125,ternyata tidak sepenuhnya memudahkan proses boarding tetap diminta ktp untuk pengecekan apa gunanya kita mengisi data pribadi saat buat akun kalo hanya bikin ribet cek ktp aplikasi tidak berguna tambahan tampilan juga bikin ribet kalo mau pilih kereta beda dengan aplikasi sebelumnya jadi menyesal upgrade ke access kai,"['ternyata', 'tidak', 'sepenuhnya', 'memudahkan', 'proses', 'boarding', 'tetap', 'diminta', 'ktp', 'untuk', 'pengecekan', 'apa', 'gunanya', 'kita', 'mengisi', 'data', 'pribadi', 'saat', 'buat', 'akun', 'kalo', 'hanya', 'bikin', 'ribet', 'cek', 'ktp', 'aplikasi', 'tidak', 'berguna', 'tambahan', 'tampilan', 'juga', 'bikin', 'ribet', 'kalo', 'mau', 'pilih', 'kereta', 'beda', 'dengan', 'aplikasi', 'sebelumnya', 'jadi', 'menyesal', 'upgrade', 'ke', 'access', 'kai']"
402,ribet jadwal yg habis tidak lgsg off tp harus dibuka dulu baru muncul jam keberangkatan buat dilihat masih ada atau nggak gak efisien nyari jam yg masih ada bangkunya lemot lemooooot banget selesai iai data diri mau pilih kursi loadingnya lama banget,"['ribet', 'jadwal', 'yg', 'habis', 'tidak', 'lgsg', 'off', 'tp', 'harus', 'dibuka', 'dulu', 'baru', 'muncul', 'jam', 'keberangkatan', 'buat', 'dilihat', 'masih', 'ada', 'atau', 'nggak', 'gak', 'efisien', 'nyari', 'jam', 'yg', 'masih', 'ada', 'bangkunya', 'lemot', 'lemooooot', 'banget', 'selesai', 'iai', 'data', 'diri', 'mau', 'pilih', 'kursi', 'loadingnya', 'lama', 'banget']"
452,kualitasnya lebih baik untuk baru di update saya mau pesan tiket juga makin mudah sudah tidak eror dan lemot,"['kualitasnya', 'lebih', 'baik', 'untuk', 'baru', 'di', 'update', 'saya', 'mau', 'pesan', 'tiket', 'juga', 'makin', 'mudah', 'sudah', 'tidak', 'eror', 'dan', 'lemot']"
438,versi baru lebih ga lemot loadingnya ga pke lama buat akses masuk aplikasinya pindah menu jg ga lemot,"['versi', 'baru', 'lebih', 'ga', 'lemot', 'loadingnya', 'ga', 'pke', 'lama', 'buat', 'akses', 'masuk', 'aplikasinya', 'pindah', 'menu', 'jg', 'ga', 'lemot']"
223,sebelumnya saya sudah beli tiket pake aplikasi lama trus saya cek di aplikasi tiket saya ilang tuh pertanggungjawabannya gimana,"['sebelumnya', 'saya', 'sudah', 'beli', 'tiket', 'pake', 'aplikasi', 'lama', 'trus', 'saya', 'cek', 'di', 'aplikasi', 'tiket', 'saya', 'ilang', 'tuh', 'pertanggungjawabannya', 'gimana']"
342,selaraskan antara kebijakan dan keandalan aplikasinya jangan buat peraturan untuk calon penumpang kereta lokal harus pesan tiket lewat aplikasi tapi aplikasinya tak bisa di andalkan kecepatan pelayanan melalui aplikasi juga menjadi daya tarik calon penumpang jangan sampai membuat penumpang menjadi kurang nyaman dengan performa aplikasi yang buruk,"['selaraskan', 'antara', 'kebijakan', 'dan', 'keandalan', 'aplikasinya', 'jangan', 'buat', 'peraturan', 'untuk', 'calon', 'penumpang', 'kereta', 'lokal', 'harus', 'pesan', 'tiket', 'lewat', 'aplikasi', 'tapi', 'aplikasinya', 'tak', 'bisa', 'di', 'andalkan', 'kecepatan', 'pelayanan', 'melalui', 'aplikasi', 'juga', 'menjadi', 'daya', 'tarik', 'calon', 'penumpang', 'jangan', 'sampai', 'membuat', 'penumpang', 'menjadi', 'kurang', 'nyaman', 'dengan', 'performa', 'aplikasi', 'yang', 'buruk']"
53,update terbaru tampilan terbaru bukanya memperbaiki malah mempersulit tiket udah habis ngapain masih pada nongol lbh suka tampilan yg lama simpel dan tidak beribet,"['update', 'terbaru', 'tampilan', 'terbaru', 'bukanya', 'memperbaiki', 'malah', 'mempersulit', 'tiket', 'udah', 'habis', 'ngapain', 'masih', 'pada', 'nongol', 'lbh', 'suka', 'tampilan', 'yg', 'lama', 'simpel', 'dan', 'tidak', 'beribet']"
219,sebelumnya saya sudah beli tiket pake aplikasi lama trus saya cek di aplikasi tiket saya ilang tuh pertanggungjawabannya gimana,"['sebelumnya', 'saya', 'sudah', 'beli', 'tiket', 'pake', 'aplikasi', 'lama', 'trus', 'saya', 'cek', 'di', 'aplikasi', 'tiket', 'saya', 'ilang', 'tuh', 'pertanggungjawabannya', 'gimana']"
129,fiturny banyak sepaket lemotnya juga minta ampun,"['fiturny', 'banyak', 'sepaket', 'lemotnya', 'juga', 'minta', 'ampun']"
557,udah bisapake qris di kai access aya suka dengan pembayaran qris jadi lebih simpel ditambah uga aplikasinya makin satset,"['udah', 'bisapake', 'qris', 'di', 'kai', 'access', 'aya', 'suka', 'dengan', 'pembayaran', 'qris', 'jadi', 'lebih', 'simpel', 'ditambah', 'uga', 'aplikasinya', 'makin', 'satset']"
526,tidak megnecewakan siii setelah di update malah satset parah ada prommo kemerdekaan jgu sangat membantu sekali tengkyu kai,"['tidak', 'megnecewakan', 'siii', 'setelah', 'di', 'update', 'malah', 'satset', 'parah', 'ada', 'prommo', 'kemerdekaan', 'jgu', 'sangat', 'membantu', 'sekali', 'tengkyu', 'kai']"
584,dari segi performa kai accsess terbaru lbih baik daripada seblumnya booking tiekt makin mudah dan bayarnya bisa pake qris ada fiturbuat pesen hotel juga lengkap,"['dari', 'segi', 'performa', 'kai', 'accsess', 'terbaru', 'lbih', 'baik', 'daripada', 'seblumnya', 'booking', 'tiekt', 'makin', 'mudah', 'dan', 'bayarnya', 'bisa', 'pake', 'qris', 'ada', 'fiturbuat', 'pesen', 'hotel', 'juga', 'lengkap']"
559,untuk proses pemesanan tiket lokal cepat banget utk pembayaran ovo juga mudah,"['untuk', 'proses', 'pemesanan', 'tiket', 'lokal', 'cepat', 'banget', 'utk', 'pembayaran', 'ovo', 'juga', 'mudah']"
420,saat ini apk nya malah jadi kurang membantu detail kendala loadingnya lama sekali saat mau cek jadwal commuter line susah sekali mencari nama stasiun memakan banyak waktu loading namun hasil pencarian malah tidak keluar,"['saat', 'ini', 'apk', 'nya', 'malah', 'jadi', 'kurang', 'membantu', 'detail', 'kendala', 'loadingnya', 'lama', 'sekali', 'saat', 'mau', 'cek', 'jadwal', 'commuter', 'line', 'susah', 'sekali', 'mencari', 'nama', 'stasiun', 'memakan', 'banyak', 'waktu', 'loading', 'namun', 'hasil', 'pencarian', 'malah', 'tidak', 'keluar']"
100,aplikasi guna klo bisa meng operasikan aplikasi mending offline aj malah di tiadakan offline,"['aplikasi', 'guna', 'klo', 'bisa', 'meng', 'operasikan', 'aplikasi', 'mending', 'offline', 'aj', 'malah', 'di', 'tiadakan', 'offline']"
563,mau masuk lancar bgt proses ke pembayaran juga lancar sampai sampai waktu pembayaran hanya butuh waktu yang cepet ga lama ini aplikasi super lancar dari segalanya,"['mau', 'masuk', 'lancar', 'bgt', 'proses', 'ke', 'pembayaran', 'juga', 'lancar', 'sampai', 'sampai', 'waktu', 'pembayaran', 'hanya', 'butuh', 'waktu', 'yang', 'cepet', 'ga', 'lama', 'ini', 'aplikasi', 'super', 'lancar', 'dari', 'segalanya']"
386,ini setelah update kenapa aplikasi nya jadi lemot banget min bahkan logout sendiri pas mau masuk jdi gk bisa masuk keterangan nya failed request padahal udah biasa dulu pake kai acces tolong donk klo memang harus pake aplikasi aplikasinya yaa di bikin simpel dan mudah akses nya jangan jadi malah susah gini,"['ini', 'setelah', 'update', 'kenapa', 'aplikasi', 'nya', 'jadi', 'lemot', 'banget', 'min', 'bahkan', 'logout', 'sendiri', 'pas', 'mau', 'masuk', 'jdi', 'gk', 'bisa', 'masuk', 'keterangan', 'nya', 'failed', 'request', 'padahal', 'udah', 'biasa', 'dulu', 'pake', 'kai', 'acces', 'tolong', 'donk', 'klo', 'memang', 'harus', 'pake', 'aplikasi', 'aplikasinya', 'yaa', 'di', 'bikin', 'simpel', 'dan', 'mudah', 'akses', 'nya', 'jangan', 'jadi', 'malah', 'susah', 'gini']"
596,otomatis terupdate versi baru memudahkan lebih lancar mau pesan tiket jadi mudah kearena saya pp kerja naik commuter,"['otomatis', 'terupdate', 'versi', 'baru', 'memudahkan', 'lebih', 'lancar', 'mau', 'pesan', 'tiket', 'jadi', 'mudah', 'kearena', 'saya', 'pp', 'kerja', 'naik', 'commuter']"
294,tampilan ok pemesanan cepat lgsung dapat,"['tampilan', 'ok', 'pemesanan', 'cepat', 'lgsung', 'dapat']"
267,tampilan interface tidak ramah setelah update ngga suka bgtt bikin mata sakit tapi menarik untung makin lancar pesen tiket nya mudah bayarnya juga bisa pake ovo soalnya saya user ovo bangwt,"['tampilan', 'interface', 'tidak', 'ramah', 'setelah', 'update', 'ngga', 'suka', 'bgtt', 'bikin', 'mata', 'sakit', 'tapi', 'menarik', 'untung', 'makin', 'lancar', 'pesen', 'tiket', 'nya', 'mudah', 'bayarnya', 'juga', 'bisa', 'pake', 'ovo', 'soalnya', 'saya', 'user', 'ovo', 'bangwt']"
490,setelah update malah ga lemot masuk nya dr segi tampilan makin oke dan performanya makin baik,"['setelah', 'update', 'malah', 'ga', 'lemot', 'masuk', 'nya', 'dr', 'segi', 'tampilan', 'makin', 'oke', 'dan', 'performanya', 'makin', 'baik']"
467,setelah update jadi lancar tapi tampilan antarmukanya bagusan yang sebelumnya,"['setelah', 'update', 'jadi', 'lancar', 'tapi', 'tampilan', 'antarmukanya', 'bagusan', 'yang', 'sebelumnya']"
112,fiturnya lebih ribet membingungkan lebih simpel aplikasi sebelumnya,"['fiturnya', 'lebih', 'ribet', 'membingungkan', 'lebih', 'simpel', 'aplikasi', 'sebelumnya']"
179,solusi pembelian tiket kereta api yang mudah,"['solusi', 'pembelian', 'tiket', 'kereta', 'api', 'yang', 'mudah']"
446,semenjak update aplikasi jd ringan dan lancar bet,"['semenjak', 'update', 'aplikasi', 'jd', 'ringan', 'dan', 'lancar', 'bet']"
523,semakin memberikan kemudahan customer update an yg baru ini bintang buat update an terbarunya kai udah ga lemot lagi jadi jos mantp is the best lancar jaya lebih suka aplikasi terbaru ini karena mudah dimengerti oleh customer pengguna,"['semakin', 'memberikan', 'kemudahan', 'customer', 'update', 'an', 'yg', 'baru', 'ini', 'bintang', 'buat', 'update', 'an', 'terbarunya', 'kai', 'udah', 'ga', 'lemot', 'lagi', 'jadi', 'jos', 'mantp', 'is', 'the', 'best', 'lancar', 'jaya', 'lebih', 'suka', 'aplikasi', 'terbaru', 'ini', 'karena', 'mudah', 'dimengerti', 'oleh', 'customer', 'pengguna']"
477,udahh lancar banget buat beli dan cari tiket malah tambah enak dipandaang ux terbaru nya,"['udahh', 'lancar', 'banget', 'buat', 'beli', 'dan', 'cari', 'tiket', 'malah', 'tambah', 'enak', 'dipandaang', 'ux', 'terbaru', 'nya']"
373,minta update mulu semenjak tampilan baru makin susah diakses dan jauh lebih ribet fiturnya,"['minta', 'update', 'mulu', 'semenjak', 'tampilan', 'baru', 'makin', 'susah', 'diakses', 'dan', 'jauh', 'lebih', 'ribet', 'fiturnya']"
314,kaai acces sya udah pesen tiket dan bayar pke qris dana memudahkan banget,"['kaai', 'acces', 'sya', 'udah', 'pesen', 'tiket', 'dan', 'bayar', 'pke', 'qris', 'dana', 'memudahkan', 'banget']"
151,setelah upgrade terbaru sangat memuaskan program ny berubah dan menjadi lebihh memuaskan lebih mudah aplikasi yg terbaru daripada yg sblum nya,"['setelah', 'upgrade', 'terbaru', 'sangat', 'memuaskan', 'program', 'ny', 'berubah', 'dan', 'menjadi', 'lebihh', 'memuaskan', 'lebih', 'mudah', 'aplikasi', 'yg', 'terbaru', 'daripada', 'yg', 'sblum', 'nya']"
171,setelah di update malah makin mudah untuk metode pembayaran dpt lewat ovo link aja dana,"['setelah', 'di', 'update', 'malah', 'makin', 'mudah', 'untuk', 'metode', 'pembayaran', 'dpt', 'lewat', 'ovo', 'link', 'aja', 'dana']"
233,tampilan baru bukan lebih mempermudah tapi lebih mempersulit kasian kalo orang awam untuk melakukan pemesanan lewat apk kai access,"['tampilan', 'baru', 'bukan', 'lebih', 'mempermudah', 'tapi', 'lebih', 'mempersulit', 'kasian', 'kalo', 'orang', 'awam', 'untuk', 'melakukan', 'pemesanan', 'lewat', 'apk', 'kai', 'access']"
306,mudah buat cari dan pesen tiket kemarin udah transaksi qris sukses tiket buat besok pp sangat memudahkan ga perlu bingung lagi,"['mudah', 'buat', 'cari', 'dan', 'pesen', 'tiket', 'kemarin', 'udah', 'transaksi', 'qris', 'sukses', 'tiket', 'buat', 'besok', 'pp', 'sangat', 'memudahkan', 'ga', 'perlu', 'bingung', 'lagi']"
453,updetan versi terbaru bner makin bagus deh dah galemot banget sanagat memudhakan daripada versi lama,"['updetan', 'versi', 'terbaru', 'bner', 'makin', 'bagus', 'deh', 'dah', 'galemot', 'banget', 'sanagat', 'memudhakan', 'daripada', 'versi', 'lama']"
164,metode pembayaran sangat terbatas tidak ada fitur ganti nomor padahal nomor sudah tidak aktif tidak ada tombol pembayaran jika tidak sengaja keluar dr aplikasi,"['metode', 'pembayaran', 'sangat', 'terbatas', 'tidak', 'ada', 'fitur', 'ganti', 'nomor', 'padahal', 'nomor', 'sudah', 'tidak', 'aktif', 'tidak', 'ada', 'tombol', 'pembayaran', 'jika', 'tidak', 'sengaja', 'keluar', 'dr', 'aplikasi']"
317,mudah buat cari dan pesen tiket kemarin udah transaksi qris sukses tiket buat besok pp sangat memudahkan ga perlu bingung lagi,"['mudah', 'buat', 'cari', 'dan', 'pesen', 'tiket', 'kemarin', 'udah', 'transaksi', 'qris', 'sukses', 'tiket', 'buat', 'besok', 'pp', 'sangat', 'memudahkan', 'ga', 'perlu', 'bingung', 'lagi']"
136,update otomatis biasa nya tiket kereta yang sudah habis ga ditampilin ini yang sudah habis ditampilin kirain masih tersedia,"['update', 'otomatis', 'biasa', 'nya', 'tiket', 'kereta', 'yang', 'sudah', 'habis', 'ga', 'ditampilin', 'ini', 'yang', 'sudah', 'habis', 'ditampilin', 'kirain', 'masih', 'tersedia']"
410,setelah update malah lemot susah melakukan pemesanan tolong diperbaiki,"['setelah', 'update', 'malah', 'lemot', 'susah', 'melakukan', 'pemesanan', 'tolong', 'diperbaiki']"
197,saat pesan loading nya lama banget pas dibatalkan dan pesan lagi malah kursi tidak tersedia,"['saat', 'pesan', 'loading', 'nya', 'lama', 'banget', 'pas', 'dibatalkan', 'dan', 'pesan', 'lagi', 'malah', 'kursi', 'tidak', 'tersedia']"
579,fitur lebih banyak dan tampilan lebih bagus tapi sayang lemotnya minta ampun untuk memilih tempat duduk lama sekali pembayaran tinggal menunggu kode pembayaran lama dan akhirnya time out akhirnya jadi ngga dapat tiket padahal ini untuk perjalanan mendadak beda jauh dengan waktu aplikasi yang lama sat set bisa cepat ngga loading terus,"['fitur', 'lebih', 'banyak', 'dan', 'tampilan', 'lebih', 'bagus', 'tapi', 'sayang', 'lemotnya', 'minta', 'ampun', 'untuk', 'memilih', 'tempat', 'duduk', 'lama', 'sekali', 'pembayaran', 'tinggal', 'menunggu', 'kode', 'pembayaran', 'lama', 'dan', 'akhirnya', 'time', 'out', 'akhirnya', 'jadi', 'ngga', 'dapat', 'tiket', 'padahal', 'ini', 'untuk', 'perjalanan', 'mendadak', 'beda', 'jauh', 'dengan', 'waktu', 'aplikasi', 'yang', 'lama', 'sat', 'set', 'bisa', 'cepat', 'ngga', 'loading', 'terus']"
258,izin menyampaikan kendala saat saya melakukan pendaftaran member tepat nya setelah mendapatkan kode saya menekan tombol lanjutkan tapi malah gak bisa saya pikir masalah sinyal tapi tetap gak bisa alhasil saya susah buat beli tiket dikarenakan harua daftar member terlebih dahulu,"['izin', 'menyampaikan', 'kendala', 'saat', 'saya', 'melakukan', 'pendaftaran', 'member', 'tepat', 'nya', 'setelah', 'mendapatkan', 'kode', 'saya', 'menekan', 'tombol', 'lanjutkan', 'tapi', 'malah', 'gak', 'bisa', 'saya', 'pikir', 'masalah', 'sinyal', 'tapi', 'tetap', 'gak', 'bisa', 'alhasil', 'saya', 'susah', 'buat', 'beli', 'tiket', 'dikarenakan', 'harua', 'daftar', 'member', 'terlebih', 'dahulu']"
232,udah update ui yang baru tapi kualitas makin buruk mau lihat jadwal krl dari jalur rangkas tanah abang aja gak bisa,"['udah', 'update', 'ui', 'yang', 'baru', 'tapi', 'kualitas', 'makin', 'buruk', 'mau', 'lihat', 'jadwal', 'krl', 'dari', 'jalur', 'rangkas', 'tanah', 'abang', 'aja', 'gak', 'bisa']"
115,jadi makin ribet bagi orang tua ini menyusahkan ya ui ux ny kalo dulu lebih sederhana,"['jadi', 'makin', 'ribet', 'bagi', 'orang', 'tua', 'ini', 'menyusahkan', 'ya', 'ui', 'ux', 'ny', 'kalo', 'dulu', 'lebih', 'sederhana']"
120,parah enak versi dulu dulu gabingung mau liat tiket yang udah dipesan dimana sekarang kebanyakan printilan yang ga guna banget sumpahhhh,"['parah', 'enak', 'versi', 'dulu', 'dulu', 'gabingung', 'mau', 'liat', 'tiket', 'yang', 'udah', 'dipesan', 'dimana', 'sekarang', 'kebanyakan', 'printilan', 'yang', 'ga', 'guna', 'banget', 'sumpahhhh']"
592,udah gk lemot lagi mau mesen tiket lokal tiket antarkota semua pake online tapi apk nya lancar parah gk lemot jadi makin memudahkan juga setelah diperbarui huhuhhu suka,"['udah', 'gk', 'lemot', 'lagi', 'mau', 'mesen', 'tiket', 'lokal', 'tiket', 'antarkota', 'semua', 'pake', 'online', 'tapi', 'apk', 'nya', 'lancar', 'parah', 'gk', 'lemot', 'jadi', 'makin', 'memudahkan', 'juga', 'setelah', 'diperbarui', 'huhuhhu', 'suka']"
503,aplikasi bagus banget setelah di update sudah tidak ada bug dan lancar banget,"['aplikasi', 'bagus', 'banget', 'setelah', 'di', 'update', 'sudah', 'tidak', 'ada', 'bug', 'dan', 'lancar', 'banget']"
376,baru kali ini kecewa update yang terbaru bukannya semakin bagus malah semakin lambat mau login harus nunggu lama mau pesan tiket jadi susah mohon untuk segera ada solusinya,"['baru', 'kali', 'ini', 'kecewa', 'update', 'yang', 'terbaru', 'bukannya', 'semakin', 'bagus', 'malah', 'semakin', 'lambat', 'mau', 'login', 'harus', 'nunggu', 'lama', 'mau', 'pesan', 'tiket', 'jadi', 'susah', 'mohon', 'untuk', 'segera', 'ada', 'solusinya']"
384,setelah di update ke fitur baru jadi lemot bgt,"['setelah', 'di', 'update', 'ke', 'fitur', 'baru', 'jadi', 'lemot', 'bgt']"
224,lemooooooooooooottttttt bangettttttttt setiap mau buka loadingnya lama padahal jaringan sudah bangus terus aplikasinya harus upgrade setiap mau buka harus masukin otp nya entah lewat email sms padahal sebelum nya pernah kasih otp,"['lemooooooooooooottttttt', 'bangettttttttt', 'setiap', 'mau', 'buka', 'loadingnya', 'lama', 'padahal', 'jaringan', 'sudah', 'bangus', 'terus', 'aplikasinya', 'harus', 'upgrade', 'setiap', 'mau', 'buka', 'harus', 'masukin', 'otp', 'nya', 'entah', 'lewat', 'email', 'sms', 'padahal', 'sebelum', 'nya', 'pernah', 'kasih', 'otp']"
583,pembayaran ga ribet pake kaipay makin mempermudah user kai buat pesen tikt sih ini fiturbarunya satset parah lagi,"['pembayaran', 'ga', 'ribet', 'pake', 'kaipay', 'makin', 'mempermudah', 'user', 'kai', 'buat', 'pesen', 'tikt', 'sih', 'ini', 'fiturbarunya', 'satset', 'parah', 'lagi']"
486,udah update versi terbaru tampilanya gemesssss banget sukaa malah lancarr banget juga,"['udah', 'update', 'versi', 'terbaru', 'tampilanya', 'gemesssss', 'banget', 'sukaa', 'malah', 'lancarr', 'banget', 'juga']"
347,pecat ui ux designernya sumpah ui bagus tapi ux jelek ui ux designernyagausah ngide dah modal bagusin tampilan tapi user journey ga diperhatiin makin ribet belajar lagi ui ux nya ,"['pecat', 'ui', 'ux', 'designernya', 'sumpah', 'ui', 'bagus', 'tapi', 'ux', 'jelek', 'ui', 'ux', 'designernyagausah', 'ngide', 'dah', 'modal', 'bagusin', 'tampilan', 'tapi', 'user', 'journey', 'ga', 'diperhatiin', 'makin', 'ribet', 'belajar', 'lagi', 'ui', 'ux', 'nya']"
127,fiturny banyak sepaket lemotnya juga minta ampun,"['fiturny', 'banyak', 'sepaket', 'lemotnya', 'juga', 'minta', 'ampun']"
606,di update malah lancar bangettt yg dulu rada lemot soal ny buat pesen tiket bayrnya lbh mudah skrang,"['di', 'update', 'malah', 'lancar', 'bangettt', 'yg', 'dulu', 'rada', 'lemot', 'soal', 'ny', 'buat', 'pesen', 'tiket', 'bayrnya', 'lbh', 'mudah', 'skrang']"
445,biasanya lemot poll tapi setelah update malah lancar teros,"['biasanya', 'lemot', 'poll', 'tapi', 'setelah', 'update', 'malah', 'lancar', 'teros']"
285,sangat lancar buat pesen tiket kereta bookng hotel juga bisa lewat kai sekrang,"['sangat', 'lancar', 'buat', 'pesen', 'tiket', 'kereta', 'bookng', 'hotel', 'juga', 'bisa', 'lewat', 'kai', 'sekrang']"
567,mau masuk lancar bgt proses ke pembayaran juga lancar sampai sampai waktu pembayaran hanya butuh waktu yang cepet ga lama ini aplikasi super lancar dari segalanya,"['mau', 'masuk', 'lancar', 'bgt', 'proses', 'ke', 'pembayaran', 'juga', 'lancar', 'sampai', 'sampai', 'waktu', 'pembayaran', 'hanya', 'butuh', 'waktu', 'yang', 'cepet', 'ga', 'lama', 'ini', 'aplikasi', 'super', 'lancar', 'dari', 'segalanya']"
43,update terbaru tampilan terbaru bukanya memperbaiki malah mempersulit tiket udah habis ngapain masih pada nongol lbh suka tampilan yg lama simpel dan tidak beribet,"['update', 'terbaru', 'tampilan', 'terbaru', 'bukanya', 'memperbaiki', 'malah', 'mempersulit', 'tiket', 'udah', 'habis', 'ngapain', 'masih', 'pada', 'nongol', 'lbh', 'suka', 'tampilan', 'yg', 'lama', 'simpel', 'dan', 'tidak', 'beribet']"
107,di update bukannya makin bagus malah makin buruk tidak se simpel praktis dulu banyak iklan,"['di', 'update', 'bukannya', 'makin', 'bagus', 'malah', 'makin', 'buruk', 'tidak', 'se', 'simpel', 'praktis', 'dulu', 'banyak', 'iklan']"
