,kalimat,kalimat_token
407,ini bagaimana aplikasi barunya kok eror saya mau pesan tiket jadi enggak bisa gara gara tiap mau bayar selalu time tekan padahal baru saja di klik tiba tiba sudah time tepat sampai saya keluar dan copot ulang tetap enggak bisa mau hapus akun saja sekalian juga enggak bisa alasannya karena ada tiket perjalanan yang belum selesai padahal tidak ada sama sekali orang mau beli tiket baru saja enggak bisa kok bagaimana dong ini solusinya jadi susah mau beli tiket harus menyuruh adik saya pakai akunnya,"['ini', 'bagaimana', 'aplikasi', 'barunya', 'kok', 'eror', 'saya', 'mau', 'pesan', 'tiket', 'jadi', 'enggak', 'bisa', 'gara', 'gara', 'tiap', 'mau', 'bayar', 'selalu', 'time', 'tekan', 'padahal', 'baru', 'saja', 'di', 'klik', 'tiba', 'tiba', 'sudah', 'time', 'tepat', 'sampai', 'saya', 'keluar', 'dan', 'copot', 'ulang', 'tetap', 'enggak', 'bisa', 'mau', 'hapus', 'akun', 'saja', 'sekalian', 'juga', 'enggak', 'bisa', 'alasannya', 'karena', 'ada', 'tiket', 'perjalanan', 'yang', 'belum', 'selesai', 'padahal', 'tidak', 'ada', 'sama', 'sekali', 'orang', 'mau', 'beli', 'tiket', 'baru', 'saja', 'enggak', 'bisa', 'kok', 'bagaimana', 'dong', 'ini', 'solusinya', 'jadi', 'susah', 'mau', 'beli', 'tiket', 'harus', 'menyuruh', 'adik', 'saya', 'pakai', 'akunnya']"
496,aplikasinya sangat mudah digunakan tambah bagus dan tidak lambat,"['aplikasinya', 'sangat', 'mudah', 'digunakan', 'tambah', 'bagus', 'dan', 'tidak', 'lambat']"
320,lemmootnya minta ampun tolong segera diperbaiki sistemnya lebih baik copot kalau lambat banget kayak begini,"['lemmootnya', 'minta', 'ampun', 'tolong', 'segera', 'diperbaiki', 'sistemnya', 'lebih', 'baik', 'copot', 'kalau', 'lambat', 'banget', 'kayak', 'begini']"
225,sudah perbarui ui yang baru tetapi kualitas makin buruk mau lihat jadwal kerlu dari jalur rangkas tanah abang saja enggak bisa,"['sudah', 'perbarui', 'ui', 'yang', 'baru', 'tetapi', 'kualitas', 'makin', 'buruk', 'mau', 'lihat', 'jadwal', 'kerlu', 'dari', 'jalur', 'rangkas', 'tanah', 'abang', 'saja', 'enggak', 'bisa']"
26,aplikasi mudah digunakan enggak ribet mau ganti jadwal pembatalan tiket cukup lewat aplikasi,"['aplikasi', 'mudah', 'digunakan', 'enggak', 'ribet', 'mau', 'ganti', 'jadwal', 'pembatalan', 'tiket', 'cukup', 'lewat', 'aplikasi']"
450,ternyata harus mengulang telepon seluler setelah perbarui aplikasi biar enggak lambat,"['ternyata', 'harus', 'mengulang', 'telepon', 'seluler', 'setelah', 'perbarui', 'aplikasi', 'biar', 'enggak', 'lambat']"
263,setelah memperbarui aplikasi menjadi sangat lambat di semua fiturnya terutama di fitur tiket saya tiket yang sudah dibeli lama sekali prasmanannya menyebabkan kelamaan menunggu dipenukaran tiket cetak pemboardan dan fitur kereta untuk membeli tiker antar kota pun demikian begitu lambat pertanya mungkin seharusnya dicoba terlebih dahulu di internal kai jangan langsung main perbarui tetapi aplikasi belum bisa maksimal,"['setelah', 'memperbarui', 'aplikasi', 'menjadi', 'sangat', 'lambat', 'di', 'semua', 'fiturnya', 'terutama', 'di', 'fitur', 'tiket', 'saya', 'tiket', 'yang', 'sudah', 'dibeli', 'lama', 'sekali', 'prasmanannya', 'menyebabkan', 'kelamaan', 'menunggu', 'dipenukaran', 'tiket', 'cetak', 'pemboardan', 'dan', 'fitur', 'kereta', 'untuk', 'membeli', 'tiker', 'antar', 'kota', 'pun', 'demikian', 'begitu', 'lambat', 'pertanya', 'mungkin', 'seharusnya', 'dicoba', 'terlebih', 'dahulu', 'di', 'internal', 'kai', 'jangan', 'langsung', 'main', 'perbarui', 'tetapi', 'aplikasi', 'belum', 'bisa', 'maksimal']"
50,aplikasi terbaru otomatis tampilannya sekarang tambah ribet dan bikin bingung lebih simpel tampilan yang lama seharusnya kalau memang ada perbarui lebih mempermudah ini malah sebaliknya,"['aplikasi', 'terbaru', 'otomatis', 'tampilannya', 'sekarang', 'tambah', 'ribet', 'dan', 'bikin', 'bingung', 'lebih', 'simpel', 'tampilan', 'yang', 'lama', 'seharusnya', 'kalau', 'memang', 'ada', 'perbarui', 'lebih', 'mempermudah', 'ini', 'malah', 'sebaliknya']"
229,tampilan baru bukan lebih mempermudah tetapi lebih mempersulit kasihan kalau orang awam untuk melakukan pemesanan lewat aplikasi kai access,"['tampilan', 'baru', 'bukan', 'lebih', 'mempermudah', 'tetapi', 'lebih', 'mempersulit', 'kasihan', 'kalau', 'orang', 'awam', 'untuk', 'melakukan', 'pemesanan', 'lewat', 'aplikasi', 'kai', 'access']"
37,tampilan baru malah makin buruk,"['tampilan', 'baru', 'malah', 'makin', 'buruk']"
157,kesulitan untuk pembayaran via qris padahal aplikasi sebelum diperbarui aman tanpa kendala eror,"['kesulitan', 'untuk', 'pembayaran', 'via', 'qris', 'padahal', 'aplikasi', 'sebelum', 'diperbarui', 'aman', 'tanpa', 'kendala', 'eror']"
237,poin penting ulasan kai access access by kai dari semua yang paling mencolok adalah fitur pemesanan opsi railfood dan layanan lainnya seharusnya tidak perlu masuk biarkan itu dipesan sendiri karena menurut saya jadi tidak efisien saat masa hari raya yang lalu lintas pemesanan tiket padat apalagi jika dikejar waktu kemudian pemilihan kursi tampilan denah kursi terlalu besar sehingga harus gulir lama dan tidak ramah penggunaan begitu kiga dengan opsi gerbong yang ada di bawah seperti itu,"['poin', 'penting', 'ulasan', 'kai', 'access', 'access', 'by', 'kai', 'dari', 'semua', 'yang', 'paling', 'mencolok', 'adalah', 'fitur', 'pemesanan', 'opsi', 'railfood', 'dan', 'layanan', 'lainnya', 'seharusnya', 'tidak', 'perlu', 'masuk', 'biarkan', 'itu', 'dipesan', 'sendiri', 'karena', 'menurut', 'saya', 'jadi', 'tidak', 'efisien', 'saat', 'masa', 'hari', 'raya', 'yang', 'lalu', 'lintas', 'pemesanan', 'tiket', 'padat', 'apalagi', 'jika', 'dikejar', 'waktu', 'kemudian', 'pemilihan', 'kursi', 'tampilan', 'denah', 'kursi', 'terlalu', 'besar', 'sehingga', 'harus', 'gulir', 'lama', 'dan', 'tidak', 'ramah', 'penggunaan', 'begitu', 'kiga', 'dengan', 'opsi', 'gerbong', 'yang', 'ada', 'di', 'bawah', 'seperti', 'itu']"
590,saya mau lihat jadwal kereta sekaligus pesan tiket sudah lebih mudah padahal sebelumnya lambat parah padahal waktu itu lagi mendesak,"['saya', 'mau', 'lihat', 'jadwal', 'kereta', 'sekaligus', 'pesan', 'tiket', 'sudah', 'lebih', 'mudah', 'padahal', 'sebelumnya', 'lambat', 'parah', 'padahal', 'waktu', 'itu', 'lagi', 'mendesak']"
175,solusi pembelian tiket kereta api yang mudah,"['solusi', 'pembelian', 'tiket', 'kereta', 'api', 'yang', 'mudah']"
517,alhamdulillah beberapa kali perjalanan pesan tiket lewat aplikasi ini lancar jaya tanpa ada kendala apapun dan di loket cekkan cukup menunjukkan barkot di tiket daring saja tanpa perlu mencerak cetak dahulu semoga makin sukses kai,"['alhamdulillah', 'beberapa', 'kali', 'perjalanan', 'pesan', 'tiket', 'lewat', 'aplikasi', 'ini', 'lancar', 'jaya', 'tanpa', 'ada', 'kendala', 'apapun', 'dan', 'di', 'loket', 'cekkan', 'cukup', 'menunjukkan', 'barkot', 'di', 'tiket', 'daring', 'saja', 'tanpa', 'perlu', 'mencerak', 'cetak', 'dahulu', 'semoga', 'makin', 'sukses', 'kai']"
369,tampilannya bagus tetapi saat mau masuk ke aplikasi lamanya membuat emosi banget,"['tampilannya', 'bagus', 'tetapi', 'saat', 'mau', 'masuk', 'ke', 'aplikasi', 'lamanya', 'membuat', 'emosi', 'banget']"
194,pembuatan yang baru bagus dan lancar di pembayaran pakai qris nya juga lancar,"['pembuatan', 'yang', 'baru', 'bagus', 'dan', 'lancar', 'di', 'pembayaran', 'pakai', 'qris', 'nya', 'juga', 'lancar']"
519,makin memberikan kemudahan pelanggan diperbarui yang baru ini bintang buat memperbarui dan terbarunya kai sudah enggak lambat lagi jadi mantap terbaik lancar jaya lebih suka aplikasi terbaru ini karena mudah dimengerti oleh pelanggan pengguna,"['makin', 'memberikan', 'kemudahan', 'pelanggan', 'diperbarui', 'yang', 'baru', 'ini', 'bintang', 'buat', 'memperbarui', 'dan', 'terbarunya', 'kai', 'sudah', 'enggak', 'lambat', 'lagi', 'jadi', 'mantap', 'terbaik', 'lancar', 'jaya', 'lebih', 'suka', 'aplikasi', 'terbaru', 'ini', 'karena', 'mudah', 'dimengerti', 'oleh', 'pelanggan', 'pengguna']"
344,terlalu banyak menu semakin lambat aplikasinya,"['terlalu', 'banyak', 'menu', 'semakin', 'lambat', 'aplikasinya']"
594,saya mau lihat jadwal kereta sekaligus pesan tiket sudah lebih mudah padahal sebelumnya lambat parah padahal waktu itu lagi mendesak,"['saya', 'mau', 'lihat', 'jadwal', 'kereta', 'sekaligus', 'pesan', 'tiket', 'sudah', 'lebih', 'mudah', 'padahal', 'sebelumnya', 'lambat', 'parah', 'padahal', 'waktu', 'itu', 'lagi', 'mendesak']"
525,mau naik kereta api pesanannya makin mudah aplikasi lancar,"['mau', 'naik', 'kereta', 'api', 'pesanannya', 'makin', 'mudah', 'aplikasi', 'lancar']"
67,terima kasih tampilan baru lebih intuitif,"['terima', 'kasih', 'tampilan', 'baru', 'lebih', 'intuitif']"
338,tujuannya apa menampilkan promo tetapi tidak tersedia lebih bagus dan mudah versi sebelumnya,"['tujuannya', 'apa', 'menampilkan', 'promo', 'tetapi', 'tidak', 'tersedia', 'lebih', 'bagus', 'dan', 'mudah', 'versi', 'sebelumnya']"
168,metode pembayaran sangat terbatas tidak ada fitur ganti nomor padahal nomor sudah tidak aktif tidak ada tombol pembayaran jika tidak sengaja keluar dari aplikasi,"['metode', 'pembayaran', 'sangat', 'terbatas', 'tidak', 'ada', 'fitur', 'ganti', 'nomor', 'padahal', 'nomor', 'sudah', 'tidak', 'aktif', 'tidak', 'ada', 'tombol', 'pembayaran', 'jika', 'tidak', 'sengaja', 'keluar', 'dari', 'aplikasi']"
533,alhamdulillah jadi lebih mudah lancar dahulu susah banget kalau mau hapus surel akun karena sudah tidak aktif sekarang kalau mau ganti nomor caranya sudah gampang banget suka,"['alhamdulillah', 'jadi', 'lebih', 'mudah', 'lancar', 'dahulu', 'susah', 'banget', 'kalau', 'mau', 'hapus', 'surel', 'akun', 'karena', 'sudah', 'tidak', 'aktif', 'sekarang', 'kalau', 'mau', 'ganti', 'nomor', 'caranya', 'sudah', 'gampang', 'banget', 'suka']"
162,wah tampilannya sekarang oke banget cuma sayang metode pembayaran masih dibatasi kartu debit mandiri sama ovo mohon tambahkan dong wallet gopay dan dana terus debit bri mandiri sama bca,"['wah', 'tampilannya', 'sekarang', 'oke', 'banget', 'cuma', 'sayang', 'metode', 'pembayaran', 'masih', 'dibatasi', 'kartu', 'debit', 'mandiri', 'sama', 'ovo', 'mohon', 'tambahkan', 'dong', 'wallet', 'gopay', 'dan', 'dana', 'terus', 'debit', 'bri', 'mandiri', 'sama', 'bca']"
309,mudah buat cari dan pesan tiket kemarin sudah transaksi qris sukses tiket buat besok pp sangat memudahkan enggak perlu bingung bingung lagi,"['mudah', 'buat', 'cari', 'dan', 'pesan', 'tiket', 'kemarin', 'sudah', 'transaksi', 'qris', 'sukses', 'tiket', 'buat', 'besok', 'pp', 'sangat', 'memudahkan', 'enggak', 'perlu', 'bingung', 'bingung', 'lagi']"
193,sudah banyak plusnya daripada yang lama metode pembayaran juga banyak beli tiket ka jadi sangat mudah banget lacar juga,"['sudah', 'banyak', 'plusnya', 'daripada', 'yang', 'lama', 'metode', 'pembayaran', 'juga', 'banyak', 'beli', 'tiket', 'ka', 'jadi', 'sangat', 'mudah', 'banget', 'lacar', 'juga']"
152,setelah memperbarui enggak ada masalah masuk aman cek fitur lain aman aplikasinya lebih lembut padahal telepon selulerku kentang lo dy ps,"['setelah', 'memperbarui', 'enggak', 'ada', 'masalah', 'masuk', 'aman', 'cek', 'fitur', 'lain', 'aman', 'aplikasinya', 'lebih', 'lembut', 'padahal', 'telepon', 'selulerku', 'kentang', 'lo', 'dy', 'ps']"
346,tampilan baru malah makin lambat parah aplikasinya,"['tampilan', 'baru', 'malah', 'makin', 'lambat', 'parah', 'aplikasinya']"
356,versi terbaru tetapi makin buruk masuk via surel dan nomor telepon seluler tetap saja berkecambah,"['versi', 'terbaru', 'tetapi', 'makin', 'buruk', 'masuk', 'via', 'surel', 'dan', 'nomor', 'telepon', 'seluler', 'tetap', 'saja', 'berkecambah']"
226,tampilan baru bukan lebih mempermudah tetapi lebih mempersulit kasihan kalau orang awam untuk melakukan pemesanan lewat aplikasi kai access,"['tampilan', 'baru', 'bukan', 'lebih', 'mempermudah', 'tetapi', 'lebih', 'mempersulit', 'kasihan', 'kalau', 'orang', 'awam', 'untuk', 'melakukan', 'pemesanan', 'lewat', 'aplikasi', 'kai', 'access']"
352,versi terbaru tetapi makin buruk masuk via surel dan nomor telepon seluler tetap saja berkecambah,"['versi', 'terbaru', 'tetapi', 'makin', 'buruk', 'masuk', 'via', 'surel', 'dan', 'nomor', 'telepon', 'seluler', 'tetap', 'saja', 'berkecambah']"
103,diperbarui bukannya makin bagus malah makin buruk tidak sesuai simpel praktis dahulu banyak iklan,"['diperbarui', 'bukannya', 'makin', 'bagus', 'malah', 'makin', 'buruk', 'tidak', 'sesuai', 'simpel', 'praktis', 'dahulu', 'banyak', 'iklan']"
415,banyak fitur dan pilihannya tetapi enggak busa sama saja kalau tidak bisa terakses lebih running sama versi yang lamanya merugikan konsumen apabila ada sesuatu mendesak dan butuh reshcedulle tiket tetapi enggak bisa sudah coba telepon dan tanya ke servis center juga enggak ada solusi sudah saya coba manual copot kemudian unduh pasang lagi sama saja enggak bisa harus jadi perhatian dong ini,"['banyak', 'fitur', 'dan', 'pilihannya', 'tetapi', 'enggak', 'busa', 'sama', 'saja', 'kalau', 'tidak', 'bisa', 'terakses', 'lebih', 'running', 'sama', 'versi', 'yang', 'lamanya', 'merugikan', 'konsumen', 'apabila', 'ada', 'sesuatu', 'mendesak', 'dan', 'butuh', 'reshcedulle', 'tiket', 'tetapi', 'enggak', 'bisa', 'sudah', 'coba', 'telepon', 'dan', 'tanya', 'ke', 'servis', 'center', 'juga', 'enggak', 'ada', 'solusi', 'sudah', 'saya', 'coba', 'manual', 'copot', 'kemudian', 'unduh', 'pasang', 'lagi', 'sama', 'saja', 'enggak', 'bisa', 'harus', 'jadi', 'perhatian', 'dong', 'ini']"
74,aplikasinya mempermudah dan bagus,"['aplikasinya', 'mempermudah', 'dan', 'bagus']"
447,baru diperbarui aplikasinya lancar terus enggak bikin menggunakan lama,"['baru', 'diperbarui', 'aplikasinya', 'lancar', 'terus', 'enggak', 'bikin', 'menggunakan', 'lama']"
593,alamdulillah setelah memperbarui akses menjadi lebih lancar tidak seperti pada aplikasi sebelumnya lemot saat memilih kursi timeout tidak perlu menunggu waktu lama membuang waktu,"['alamdulillah', 'setelah', 'memperbarui', 'akses', 'menjadi', 'lebih', 'lancar', 'tidak', 'seperti', 'pada', 'aplikasi', 'sebelumnya', 'lemot', 'saat', 'memilih', 'kursi', 'timeout', 'tidak', 'perlu', 'menunggu', 'waktu', 'lama', 'membuang', 'waktu']"
119,jadi makin ribet bagi orang orang tua ini menyusahkan ya ui ux nya kalau dahulu lebih sederhana,"['jadi', 'makin', 'ribet', 'bagi', 'orang', 'orang', 'tua', 'ini', 'menyusahkan', 'ya', 'ui', 'ux', 'nya', 'kalau', 'dahulu', 'lebih', 'sederhana']"
411,banyak fitur dan pilihannya tetapi enggak busa sama saja kalau tidak bisa terakses lebih running sama versi yang lamanya merugikan konsumen apabila ada sesuatu mendesak dan butuh reshcedulle tiket tetapi enggak bisa sudah coba telepon dan tanya ke servis center juga enggak ada solusi sudah saya coba manual copot kemudian unduh pasang lagi sama saja enggak bisa harus jadi perhatian dong ini,"['banyak', 'fitur', 'dan', 'pilihannya', 'tetapi', 'enggak', 'busa', 'sama', 'saja', 'kalau', 'tidak', 'bisa', 'terakses', 'lebih', 'running', 'sama', 'versi', 'yang', 'lamanya', 'merugikan', 'konsumen', 'apabila', 'ada', 'sesuatu', 'mendesak', 'dan', 'butuh', 'reshcedulle', 'tiket', 'tetapi', 'enggak', 'bisa', 'sudah', 'coba', 'telepon', 'dan', 'tanya', 'ke', 'servis', 'center', 'juga', 'enggak', 'ada', 'solusi', 'sudah', 'saya', 'coba', 'manual', 'copot', 'kemudian', 'unduh', 'pasang', 'lagi', 'sama', 'saja', 'enggak', 'bisa', 'harus', 'jadi', 'perhatian', 'dong', 'ini']"
434,setelah ditingkatkan jadi susah pesan tiketnya sering pesan dengan metode pembayaran tautan saja padahal di telepon seluler sudah terpasang aplikasinya tetapi disuruh unduh,"['setelah', 'ditingkatkan', 'jadi', 'susah', 'pesan', 'tiketnya', 'sering', 'pesan', 'dengan', 'metode', 'pembayaran', 'tautan', 'saja', 'padahal', 'di', 'telepon', 'seluler', 'sudah', 'terpasang', 'aplikasinya', 'tetapi', 'disuruh', 'unduh']"
511,aplikasi bagus banget setelah diperbarui sudah tidak ada eror dan lancar banget,"['aplikasi', 'bagus', 'banget', 'setelah', 'diperbarui', 'sudah', 'tidak', 'ada', 'eror', 'dan', 'lancar', 'banget']"
207,dalam proses pemesanan tiket lebih ribet dan memakan waktu yang lebih lama daripada versi yang dahulu,"['dalam', 'proses', 'pemesanan', 'tiket', 'lebih', 'ribet', 'dan', 'memakan', 'waktu', 'yang', 'lebih', 'lama', 'daripada', 'versi', 'yang', 'dahulu']"
353,woi admin kembalikan ke aplikasi lamalah lama banget aplikasi perbaruan baru setelah memperbarui malah makin tidak pengguna ramah filter hanya ada pilihan dahulu bisa oleh waktu harga dan kelas pilih kursi juga harus gulir atas bawah dahulu layar tampak semua aduh bukannya makin maju,"['woi', 'admin', 'kembalikan', 'ke', 'aplikasi', 'lamalah', 'lama', 'banget', 'aplikasi', 'perbaruan', 'baru', 'setelah', 'memperbarui', 'malah', 'makin', 'tidak', 'pengguna', 'ramah', 'filter', 'hanya', 'ada', 'pilihan', 'dahulu', 'bisa', 'oleh', 'waktu', 'harga', 'dan', 'kelas', 'pilih', 'kursi', 'juga', 'harus', 'gulir', 'atas', 'bawah', 'dahulu', 'layar', 'tampak', 'semua', 'aduh', 'bukannya', 'makin', 'maju']"
374,habis memperbarui malah ribet dan sangat sangat lambat tolong dibenahi lagi apa karena masih baru memperbarui belum dilalukan percobaan atau bagaimana cota di pencarian stasiun kereta sangat lambat memuatnya dan stasiun tidak ditemukan padahal di versi sebelumnya bisa langsung bertemu dan cepat pilih tempat duduk memuat sampai menit belum selesai akhirnya beli di traveloka saja kembalikan ke versi sebelumnya saja di tes dahulu sampai benar benar jalan semua fiturnya sebelum aplikasinya diluncurkan buat umum semoga dibenarkan,"['habis', 'memperbarui', 'malah', 'ribet', 'dan', 'sangat', 'sangat', 'lambat', 'tolong', 'dibenahi', 'lagi', 'apa', 'karena', 'masih', 'baru', 'memperbarui', 'belum', 'dilalukan', 'percobaan', 'atau', 'bagaimana', 'cota', 'di', 'pencarian', 'stasiun', 'kereta', 'sangat', 'lambat', 'memuatnya', 'dan', 'stasiun', 'tidak', 'ditemukan', 'padahal', 'di', 'versi', 'sebelumnya', 'bisa', 'langsung', 'bertemu', 'dan', 'cepat', 'pilih', 'tempat', 'duduk', 'memuat', 'sampai', 'menit', 'belum', 'selesai', 'akhirnya', 'beli', 'di', 'traveloka', 'saja', 'kembalikan', 'ke', 'versi', 'sebelumnya', 'saja', 'di', 'tes', 'dahulu', 'sampai', 'benar', 'benar', 'jalan', 'semua', 'fiturnya', 'sebelum', 'aplikasinya', 'diluncurkan', 'buat', 'umum', 'semoga', 'dibenarkan']"
361,tampilan memang bagus setelah diperbarui tetapi kulitas aplikasi lebih baik versi sebelumnya,"['tampilan', 'memang', 'bagus', 'setelah', 'diperbarui', 'tetapi', 'kulitas', 'aplikasi', 'lebih', 'baik', 'versi', 'sebelumnya']"
429,setelah memperbarui aplikasi sering bermasalah tidak bisa masuk ke aplikasi setelah pengisian kode otp karena selalu memuat sehingga harus menunggu diblokir jam karena terlalu sering masukkan kode otp ingin melakukan pembayaran melalui qris namun kode qris tidak kunjung muncul sehingga tidak bisa bayar tiket jenis kelamin sudah diubah namun setelah di refresh kembali lagi ke jenis kelamin yang salah tertukar antara laki dan perempuan untuk semua penumpang,"['setelah', 'memperbarui', 'aplikasi', 'sering', 'bermasalah', 'tidak', 'bisa', 'masuk', 'ke', 'aplikasi', 'setelah', 'pengisian', 'kode', 'otp', 'karena', 'selalu', 'memuat', 'sehingga', 'harus', 'menunggu', 'diblokir', 'jam', 'karena', 'terlalu', 'sering', 'masukkan', 'kode', 'otp', 'ingin', 'melakukan', 'pembayaran', 'melalui', 'qris', 'namun', 'kode', 'qris', 'tidak', 'kunjung', 'muncul', 'sehingga', 'tidak', 'bisa', 'bayar', 'tiket', 'jenis', 'kelamin', 'sudah', 'diubah', 'namun', 'setelah', 'di', 'refresh', 'kembali', 'lagi', 'ke', 'jenis', 'kelamin', 'yang', 'salah', 'tertukar', 'antara', 'laki', 'dan', 'perempuan', 'untuk', 'semua', 'penumpang']"
8,ada pembaruan bukannya tambah oke malah buruk,"['ada', 'pembaruan', 'bukannya', 'tambah', 'oke', 'malah', 'buruk']"
400,lemot mau pesan tiket lokal saja lama memuatnya pesan harus daring tetapi aplikasinya lambat parah sudah sulit jadi makin dipersulit,"['lemot', 'mau', 'pesan', 'tiket', 'lokal', 'saja', 'lama', 'memuatnya', 'pesan', 'harus', 'daring', 'tetapi', 'aplikasinya', 'lambat', 'parah', 'sudah', 'sulit', 'jadi', 'makin', 'dipersulit']"
36,tampilannya lebih suka yang dahulu lebih ikonis dy tm ,"['tampilannya', 'lebih', 'suka', 'yang', 'dahulu', 'lebih', 'ikonis', 'dy', 'tm']"
139,fiturnya banyak sepaket lambat juga minta ampun,"['fiturnya', 'banyak', 'sepaket', 'lambat', 'juga', 'minta', 'ampun']"
253,fitur reduksi harga dihilangkan aplikasi juga sangat lambat ciri khas bumn banget,"['fitur', 'reduksi', 'harga', 'dihilangkan', 'aplikasi', 'juga', 'sangat', 'lambat', 'ciri', 'khas', 'bumn', 'banget']"
303,makin di meningkatkan makin lancar pesan tiket juga makin mudah tetapilannya juga lebih mordern suka banget lebih segar,"['makin', 'di', 'meningkatkan', 'makin', 'lancar', 'pesan', 'tiket', 'juga', 'makin', 'mudah', 'tetapilannya', 'juga', 'lebih', 'mordern', 'suka', 'banget', 'lebih', 'segar']"
414,waktu pemesanan habis terus pembayaran terganggu aplikasi lambat enggak bisa ganti kursi penumpang niat bikin aplikasi apa enggak sih surel yang saya kirim segera dicek di situ ada video kendalanya jangan merespons seperti bot pesan tiket ka lokal eror tolong perbaiki,"['waktu', 'pemesanan', 'habis', 'terus', 'pembayaran', 'terganggu', 'aplikasi', 'lambat', 'enggak', 'bisa', 'ganti', 'kursi', 'penumpang', 'niat', 'bikin', 'aplikasi', 'apa', 'enggak', 'sih', 'surel', 'yang', 'saya', 'kirim', 'segera', 'dicek', 'di', 'situ', 'ada', 'video', 'kendalanya', 'jangan', 'merespons', 'seperti', 'bot', 'pesan', 'tiket', 'ka', 'lokal', 'eror', 'tolong', 'perbaiki']"
59,terima kasih tampilan baru lebih intuitif,"['terima', 'kasih', 'tampilan', 'baru', 'lebih', 'intuitif']"
111,diperbarui bukannya makin bagus malah makin buruk tidak sesuai simpel praktis dahulu banyak iklan,"['diperbarui', 'bukannya', 'makin', 'bagus', 'malah', 'makin', 'buruk', 'tidak', 'sesuai', 'simpel', 'praktis', 'dahulu', 'banyak', 'iklan']"
375,setelah diperbarui ke fitur baru jadi lambat banget,"['setelah', 'diperbarui', 'ke', 'fitur', 'baru', 'jadi', 'lambat', 'banget']"
422,waktu pemesanan habis terus pembayaran terganggu aplikasi lambat enggak bisa ganti kursi penumpang niat bikin aplikasi apa enggak sih surel yang saya kirim segera dicek di situ ada video kendalanya jangan merespons seperti bot pesan tiket ka lokal eror tolong perbaiki,"['waktu', 'pemesanan', 'habis', 'terus', 'pembayaran', 'terganggu', 'aplikasi', 'lambat', 'enggak', 'bisa', 'ganti', 'kursi', 'penumpang', 'niat', 'bikin', 'aplikasi', 'apa', 'enggak', 'sih', 'surel', 'yang', 'saya', 'kirim', 'segera', 'dicek', 'di', 'situ', 'ada', 'video', 'kendalanya', 'jangan', 'merespons', 'seperti', 'bot', 'pesan', 'tiket', 'ka', 'lokal', 'eror', 'tolong', 'perbaiki']"
451,lancar di telepon selulerku tetapi dengan spesifikasi lumayan tinggi lo enggak tahu kok orang orang bilanyalamot banget tetapi di aku lancar banyak promo hotel juga,"['lancar', 'di', 'telepon', 'selulerku', 'tetapi', 'dengan', 'spesifikasi', 'lumayan', 'tinggi', 'lo', 'enggak', 'tahu', 'kok', 'orang', 'orang', 'bilanyalamot', 'banget', 'tetapi', 'di', 'aku', 'lancar', 'banyak', 'promo', 'hotel', 'juga']"
262,tampilan interface tidak ramah setelah pembaruan enggak suka banget bikin mata sakit tetapi menarik untung makin lancar pesan tiketnya mudah bayarnya juga bisa pakai ovo soalnya saya pengguna ovo banget,"['tampilan', 'interface', 'tidak', 'ramah', 'setelah', 'pembaruan', 'enggak', 'suka', 'banget', 'bikin', 'mata', 'sakit', 'tetapi', 'menarik', 'untung', 'makin', 'lancar', 'pesan', 'tiketnya', 'mudah', 'bayarnya', 'juga', 'bisa', 'pakai', 'ovo', 'soalnya', 'saya', 'pengguna', 'ovo', 'banget']"
513,aplikasi bagus banget setelah diperbarui sudah tidak ada eror dan lancar banget,"['aplikasi', 'bagus', 'banget', 'setelah', 'diperbarui', 'sudah', 'tidak', 'ada', 'eror', 'dan', 'lancar', 'banget']"
297,makin di meningkatkan makin lancar pesan tiket juga makin mudah tetapilannya juga lebih mordern suka banget lebih segar,"['makin', 'di', 'meningkatkan', 'makin', 'lancar', 'pesan', 'tiket', 'juga', 'makin', 'mudah', 'tetapilannya', 'juga', 'lebih', 'mordern', 'suka', 'banget', 'lebih', 'segar']"
150,diperbarui makin bagus lancar terus fiturnya juga banyak dan lengkap jadi pesan tiket kereta bisa selain pesan hotel beli kuota internet juga,"['diperbarui', 'makin', 'bagus', 'lancar', 'terus', 'fiturnya', 'juga', 'banyak', 'dan', 'lengkap', 'jadi', 'pesan', 'tiket', 'kereta', 'bisa', 'selain', 'pesan', 'hotel', 'beli', 'kuota', 'internet', 'juga']"
266,pakai aplikasi dahulu setiap mau pesan tiket sering gagal tetapi di aplikasi sekarang selalu berhasil dan lebih cepat juga tidak lambat,"['pakai', 'aplikasi', 'dahulu', 'setiap', 'mau', 'pesan', 'tiket', 'sering', 'gagal', 'tetapi', 'di', 'aplikasi', 'sekarang', 'selalu', 'berhasil', 'dan', 'lebih', 'cepat', 'juga', 'tidak', 'lambat']"
532,aplikasi lebih ringan dan mudah untuk digunakan juga penambahan fiturnya lengkap,"['aplikasi', 'lebih', 'ringan', 'dan', 'mudah', 'untuk', 'digunakan', 'juga', 'penambahan', 'fiturnya', 'lengkap']"
359,tampilannya bagus tetapi saat mau masuk ke aplikasi lamanya membuat emosi banget,"['tampilannya', 'bagus', 'tetapi', 'saat', 'mau', 'masuk', 'ke', 'aplikasi', 'lamanya', 'membuat', 'emosi', 'banget']"
