,kalimat,kalimat_norm,kalimat_cf,kalimat_token,kalimat_stopwords,kalimat_stemmed
453,Setelah update jadi tambah susah,Setelah memperbarui jadi tambah susah,setelah memperbarui jadi tambah susah,"['setelah', 'memperbarui', 'jadi', 'tambah', 'susah']","['memperbarui', 'susah']","['baru', 'susah']"
486,Cara bayarnya yg ribet dulu tinggal byar di link sekarang yg ada cm ovo sama qris,Cara bayarnya yang ribet dahulu tinggal bayar di tautan sekarang yang ada cuma OVO sama Qris,cara bayarnya yang ribet dahulu tinggal bayar di tautan sekarang yang ada cuma ovo sama qris,"['cara', 'bayarnya', 'yang', 'ribet', 'dahulu', 'tinggal', 'bayar', 'di', 'tautan', 'sekarang', 'yang', 'ada', 'cuma', 'ovo', 'sama', 'qris']","['bayarnya', 'ribet', 'tinggal', 'bayar', 'tautan', 'ovo', 'qris']","['bayar', 'ribet', 'tinggal', 'bayar', 'taut', 'ovo', 'qris']"
428,Yaaah lemot tidak bisa di buka saya sudah pesan tiket,Yah lambat tidak bisa dibuka saya sudah pesan tiket,yah lambat tidak bisa dibuka saya sudah pesan tiket,"['yah', 'lambat', 'tidak', 'bisa', 'dibuka', 'saya', 'sudah', 'pesan', 'tiket']","['yah', 'lambat', 'dibuka', 'pesan', 'tiket']","['yah', 'lambat', 'buka', 'pesan', 'tiket']"
5,saat login lamaaAAAA,saat masuk lama,saat masuk lama,"['saat', 'masuk', 'lama']",['masuk'],['masuk']
45,SATU KATA UNTUK APLIKASI TERBARU LEMOT,satu kata untuk aplikasi terbaru lemot,satu kata untuk aplikasi terbaru lemot,"['satu', 'kata', 'untuk', 'aplikasi', 'terbaru', 'lemot']","['aplikasi', 'terbaru', 'lemot']","['aplikasi', 'baru', 'lot']"
675,Saya ubah jadi setelah di update malah jadi ngelag trus gak bisa dipake aplikasi nya,Saya ubah jadi setelah diperbarui malah jadi cerah terus enggak bisa dipakai aplikasinya,saya ubah jadi setelah diperbarui malah jadi cerah terus enggak bisa dipakai aplikasinya,"['saya', 'ubah', 'jadi', 'setelah', 'diperbarui', 'malah', 'jadi', 'cerah', 'terus', 'enggak', 'bisa', 'dipakai', 'aplikasinya']","['ubah', 'diperbarui', 'cerah', 'dipakai', 'aplikasinya']","['ubah', 'baru', 'cerah', 'pakai', 'aplikasi']"
571,Ternyata tidak sepenuhnya memudahkan proses boarding tetap diminta KTP untuk pengecekan Apa gunanya kita mengisi data pribadi saat buat akun kalo hanya bikin ribet cek KTP Aplikasi tidak berguna Tambahan tampilan juga bikin ribet kalo mau pilih kereta beda dengan aplikasi sebelumnya jadi menyesal upgrade ke Access kai,Ternyata tidak sepenuhnya memudahkan proses pesan tetap diminta KTP untuk pengecekan apa gunanya kita mengisi data pribadi saat buat akun kalau hanya bikin ribet cek KTP aplikasi tidak berguna tambahan tampilan juga bikin ribet kalau mau pilih kereta beda dengan aplikasi sebelumnya jadi menyesal ditingkatkan ke Access kai,ternyata tidak sepenuhnya memudahkan proses pesan tetap diminta ktp untuk pengecekan apa gunanya kita mengisi data pribadi saat buat akun kalau hanya bikin ribet cek ktp aplikasi tidak berguna tambahan tampilan juga bikin ribet kalau mau pilih kereta beda dengan aplikasi sebelumnya jadi menyesal ditingkatkan ke access kai,"['ternyata', 'tidak', 'sepenuhnya', 'memudahkan', 'proses', 'pesan', 'tetap', 'diminta', 'ktp', 'untuk', 'pengecekan', 'apa', 'gunanya', 'kita', 'mengisi', 'data', 'pribadi', 'saat', 'buat', 'akun', 'kalau', 'hanya', 'bikin', 'ribet', 'cek', 'ktp', 'aplikasi', 'tidak', 'berguna', 'tambahan', 'tampilan', 'juga', 'bikin', 'ribet', 'kalau', 'mau', 'pilih', 'kereta', 'beda', 'dengan', 'aplikasi', 'sebelumnya', 'jadi', 'menyesal', 'ditingkatkan', 'ke', 'access', 'kai']","['sepenuhnya', 'memudahkan', 'proses', 'pesan', 'ktp', 'pengecekan', 'gunanya', 'mengisi', 'data', 'pribadi', 'akun', 'bikin', 'ribet', 'cek', 'ktp', 'aplikasi', 'berguna', 'tambahan', 'tampilan', 'bikin', 'ribet', 'pilih', 'kereta', 'beda', 'aplikasi', 'menyesal', 'ditingkatkan', 'access', 'kai']","['sepenuh', 'mudah', 'proses', 'pesan', 'ktp', 'kece', 'guna', 'isi', 'data', 'pribadi', 'akun', 'bikin', 'ribet', 'cek', 'ktp', 'aplikasi', 'guna', 'tambah', 'tampil', 'bikin', 'ribet', 'pilih', 'kereta', 'beda', 'aplikasi', 'sesal', 'tingkat', 'access', 'kai']"
171,Malah engga ada jadwal setelah update Aplikasi payah,Malah enggak ada jadwal setelah memperbarui aplikasi payah,malah enggak ada jadwal setelah memperbarui aplikasi payah,"['malah', 'enggak', 'ada', 'jadwal', 'setelah', 'memperbarui', 'aplikasi', 'payah']","['jadwal', 'memperbarui', 'aplikasi', 'payah']","['jadwal', 'baru', 'aplikasi', 'payah']"
16,Jadi ribet pengoperasiannya,Jadi ribet pengoperasiannya,jadi ribet pengoperasiannya,"['jadi', 'ribet', 'pengoperasiannya']","['ribet', 'pengoperasiannya']","['ribet', 'operasi']"
48,Update baru bukan tambah baik malah tambah lemot mending pakai yg sebelumnya sudah bagus kenapa kok diganti lagi malah jd semarwut jadi aplikasi unfaedah malahan Saran saya kembalikan seperti aplikasi sebelumnya saja mudah nyaman dan bagus,Pembaruan baru bukan tambah baik malah tambah lambat mending pakai yang sebelumnya sudah bagus kenapa kok diganti lagi malah jadi semarwut jadi aplikasi tidak faedah malahan saran saya kembalikan seperti aplikasi sebelumnya saja mudah nyaman dan bagus,pembaruan baru bukan tambah baik malah tambah lambat mending pakai yang sebelumnya sudah bagus kenapa kok diganti lagi malah jadi semarwut jadi aplikasi tidak faedah malahan saran saya kembalikan seperti aplikasi sebelumnya saja mudah nyaman dan bagus,"['pembaruan', 'baru', 'bukan', 'tambah', 'baik', 'malah', 'tambah', 'lambat', 'mending', 'pakai', 'yang', 'sebelumnya', 'sudah', 'bagus', 'kenapa', 'kok', 'diganti', 'lagi', 'malah', 'jadi', 'semarwut', 'jadi', 'aplikasi', 'tidak', 'faedah', 'malahan', 'saran', 'saya', 'kembalikan', 'seperti', 'aplikasi', 'sebelumnya', 'saja', 'mudah', 'nyaman', 'dan', 'bagus']","['pembaruan', 'lambat', 'mending', 'pakai', 'bagus', 'diganti', 'semarwut', 'aplikasi', 'faedah', 'saran', 'kembalikan', 'aplikasi', 'mudah', 'nyaman', 'bagus']","['baru', 'lambat', 'mending', 'pakai', 'bagus', 'ganti', 'semarwut', 'aplikasi', 'faedah', 'saran', 'kembali', 'aplikasi', 'mudah', 'nyaman', 'bagus']"
673,Lemot nya minta ampun,Lemotnya minta ampun,lemotnya minta ampun,"['lemotnya', 'minta', 'ampun']","['lemotnya', 'ampun']","['lot', 'ampun']"
637,Kacau gimana ini mau pesan kereta gak bisa masuk akun kai access nya payah di upgrade aplikasinya malah down pelayanannya,Kacau bagaimana ini mau pesan kereta enggak bisa masuk akun Kai Access-nya payah di meningkatkan aplikasinya malah lemah pelayanannya,kacau bagaimana ini mau pesan kereta enggak bisa masuk akun kai access-nya payah di meningkatkan aplikasinya malah lemah pelayanannya,"['kacau', 'bagaimana', 'ini', 'mau', 'pesan', 'kereta', 'enggak', 'bisa', 'masuk', 'akun', 'kai', 'access-nya', 'payah', 'di', 'meningkatkan', 'aplikasinya', 'malah', 'lemah', 'pelayanannya']","['kacau', 'pesan', 'kereta', 'masuk', 'akun', 'kai', 'access-nya', 'payah', 'meningkatkan', 'aplikasinya', 'lemah', 'pelayanannya']","['kacau', 'pesan', 'kereta', 'masuk', 'akun', 'kai', 'access-nya', 'payah', 'tingkat', 'aplikasi', 'lemah', 'layan']"
3,Saat pesan loading nya lama banget pas dibatalkan dan pesan lagi malah kursi tidak tersedia,Saat pesan memuatnya lama banget pas dibatalkan dan pesan lagi malah kursi tidak tersedia,saat pesan memuatnya lama banget pas dibatalkan dan pesan lagi malah kursi tidak tersedia,"['saat', 'pesan', 'memuatnya', 'lama', 'banget', 'pas', 'dibatalkan', 'dan', 'pesan', 'lagi', 'malah', 'kursi', 'tidak', 'tersedia']","['pesan', 'memuatnya', 'banget', 'pas', 'dibatalkan', 'pesan', 'kursi', 'tersedia']","['pesan', 'muat', 'banget', 'pas', 'batal', 'pesan', 'kursi', 'sedia']"
448,Halo developer semenjak update dengan tampilan baru kenapa setiap jam siang aplikasi selalu tidak bisa dibuka Apakah penggunaan aplikasinya ada break makan siang Tolong hentikan kekonyolan ini,Halo pengembang semenjak pembaruan dengan tampilan baru kenapa setiap jam siang aplikasi selalu tidak bisa dibuka apakah penggunaan aplikasinya ada iritasi makan siang tolong hentikan kekonyolan ini,halo pengembang semenjak pembaruan dengan tampilan baru kenapa setiap jam siang aplikasi selalu tidak bisa dibuka apakah penggunaan aplikasinya ada iritasi makan siang tolong hentikan kekonyolan ini,"['halo', 'pengembang', 'semenjak', 'pembaruan', 'dengan', 'tampilan', 'baru', 'kenapa', 'setiap', 'jam', 'siang', 'aplikasi', 'selalu', 'tidak', 'bisa', 'dibuka', 'apakah', 'penggunaan', 'aplikasinya', 'ada', 'iritasi', 'makan', 'siang', 'tolong', 'hentikan', 'kekonyolan', 'ini']","['halo', 'pengembang', 'semenjak', 'pembaruan', 'tampilan', 'jam', 'siang', 'aplikasi', 'dibuka', 'penggunaan', 'aplikasinya', 'iritasi', 'makan', 'siang', 'tolong', 'hentikan', 'kekonyolan']","['halo', 'kembang', 'semenjak', 'baru', 'tampil', 'jam', 'siang', 'aplikasi', 'buka', 'guna', 'aplikasi', 'iritasi', 'makan', 'siang', 'tolong', 'henti', 'konyol']"
411,Jgn lemot plis Baru juga pesen tiket,Jangan lambat tolong baru juga pesan tiket,jangan lambat tolong baru juga pesan tiket,"['jangan', 'lambat', 'tolong', 'baru', 'juga', 'pesan', 'tiket']","['lambat', 'tolong', 'pesan', 'tiket']","['lambat', 'tolong', 'pesan', 'tiket']"
316,ini kai acces yg baru lemot bgt ke logout teruss pas mau masuk lagi malah gagal pdahal sinyal lancar,ini kai acces yang baru lambat banget ke keluar terus pas mau masuk lagi malah gagal padahal sinyal lancar,ini kai acces yang baru lambat banget ke keluar terus pas mau masuk lagi malah gagal padahal sinyal lancar,"['ini', 'kai', 'acces', 'yang', 'baru', 'lambat', 'banget', 'ke', 'keluar', 'terus', 'pas', 'mau', 'masuk', 'lagi', 'malah', 'gagal', 'padahal', 'sinyal', 'lancar']","['kai', 'acces', 'lambat', 'banget', 'pas', 'masuk', 'gagal', 'sinyal', 'lancar']","['kai', 'acces', 'lambat', 'banget', 'pas', 'masuk', 'gagal', 'sinyal', 'lancar']"
641,Mau masuk susah banget picture udah oke Jaringan kayak masuk ke aplikasi susah banget Tolong diperbaiki mau pesan tiket susahnya minta ampun Terpaksa beli pakai Shopee yang mencari tempat duduk terbatas,Mau masuk susah banget picture sudah oke jaringan kayak masuk ke aplikasi susah banget tolong diperbaiki mau pesan tiket susahnya minta ampun terpaksa beli pakai Shopee yang mencari tempat duduk terbatas,mau masuk susah banget picture sudah oke jaringan kayak masuk ke aplikasi susah banget tolong diperbaiki mau pesan tiket susahnya minta ampun terpaksa beli pakai shopee yang mencari tempat duduk terbatas,"['mau', 'masuk', 'susah', 'banget', 'picture', 'sudah', 'oke', 'jaringan', 'kayak', 'masuk', 'ke', 'aplikasi', 'susah', 'banget', 'tolong', 'diperbaiki', 'mau', 'pesan', 'tiket', 'susahnya', 'minta', 'ampun', 'terpaksa', 'beli', 'pakai', 'shopee', 'yang', 'mencari', 'tempat', 'duduk', 'terbatas']","['masuk', 'susah', 'banget', 'picture', 'oke', 'jaringan', 'kayak', 'masuk', 'aplikasi', 'susah', 'banget', 'tolong', 'diperbaiki', 'pesan', 'tiket', 'susahnya', 'ampun', 'terpaksa', 'beli', 'pakai', 'shopee', 'mencari', 'duduk', 'terbatas']","['masuk', 'susah', 'banget', 'picture', 'oke', 'jaring', 'kayak', 'masuk', 'aplikasi', 'susah', 'banget', 'tolong', 'baik', 'pesan', 'tiket', 'susah', 'ampun', 'paksa', 'beli', 'pakai', 'shopee', 'cari', 'duduk', 'batas']"
283,Gabisa dibuka inii yg update,Enggak bisa dibuka ini yang memperbarui,enggak bisa dibuka ini yang memperbarui,"['enggak', 'bisa', 'dibuka', 'ini', 'yang', 'memperbarui']","['dibuka', 'memperbarui']","['buka', 'baru']"
500,Mantab,Mantap,mantap,['mantap'],['mantap'],['mantap']
285,Secara UI sudah oke namun secara ux yang kurang terutama saat mencari danmembeli tiket harusnya tiket yang sudah sebagian sold rangenya di tulis mulai dari yang available bukan dari range harga awal Trus ditawarkan memilih makanan saat memesan tiket adalah hal yang konyol pilihan membeli tiket dari hari namun sudah di tanyain ingin membeli makanan apa itu hal aneh Kecewa sih sama ux yang sekarang better yg kemarin,Secara UI sudah oke namun secara UX yang kurang terutama saat mencari dan membeli tiket harusnya tiket yang sudah sebagian terjual di tulis mulai dari yang tersedia bukan dari kisaran harga awal terus ditawarkan memilih makanan saat memesan tiket adalah hal yang konyol pilihan membeli tiket dari hari namun sudah ditanyakan ingin membeli makanan apa itu hal aneh kecewa sih sama UX yang sekarang lebih baik yang kemarin,secara ui sudah oke namun secara ux yang kurang terutama saat mencari dan membeli tiket harusnya tiket yang sudah sebagian terjual di tulis mulai dari yang tersedia bukan dari kisaran harga awal terus ditawarkan memilih makanan saat memesan tiket adalah hal yang konyol pilihan membeli tiket dari hari namun sudah ditanyakan ingin membeli makanan apa itu hal aneh kecewa sih sama ux yang sekarang lebih baik yang kemarin,"['secara', 'ui', 'sudah', 'oke', 'namun', 'secara', 'ux', 'yang', 'kurang', 'terutama', 'saat', 'mencari', 'dan', 'membeli', 'tiket', 'harusnya', 'tiket', 'yang', 'sudah', 'sebagian', 'terjual', 'di', 'tulis', 'mulai', 'dari', 'yang', 'tersedia', 'bukan', 'dari', 'kisaran', 'harga', 'awal', 'terus', 'ditawarkan', 'memilih', 'makanan', 'saat', 'memesan', 'tiket', 'adalah', 'hal', 'yang', 'konyol', 'pilihan', 'membeli', 'tiket', 'dari', 'hari', 'namun', 'sudah', 'ditanyakan', 'ingin', 'membeli', 'makanan', 'apa', 'itu', 'hal', 'aneh', 'kecewa', 'sih', 'sama', 'ux', 'yang', 'sekarang', 'lebih', 'baik', 'yang', 'kemarin']","['ui', 'oke', 'ux', 'mencari', 'membeli', 'tiket', 'tiket', 'terjual', 'tulis', 'tersedia', 'kisaran', 'harga', 'ditawarkan', 'memilih', 'makanan', 'memesan', 'tiket', 'konyol', 'pilihan', 'membeli', 'tiket', 'membeli', 'makanan', 'aneh', 'kecewa', 'sih', 'ux', 'kemarin']","['ui', 'oke', 'ux', 'cari', 'beli', 'tiket', 'tiket', 'jual', 'tulis', 'sedia', 'kisar', 'harga', 'tawar', 'pilih', 'makan', 'mes', 'tiket', 'konyol', 'pilih', 'beli', 'tiket', 'beli', 'makan', 'aneh', 'kecewa', 'sih', 'ux', 'kemarin']"
412,Lemot sangat mau buka apl nya aja lamaa,Lemot sangat mau buka aplikasinya saja lama,lemot sangat mau buka aplikasinya saja lama,"['lemot', 'sangat', 'mau', 'buka', 'aplikasinya', 'saja', 'lama']","['lemot', 'buka', 'aplikasinya']","['lot', 'buka', 'aplikasi']"
225,Mantp,Mantap,mantap,['mantap'],['mantap'],['mantap']
26,Izin menyampaikan kendala saat saya melakukan pendaftaran member tepat nya setelah mendapatkan kode saya menekan tombol lanjutkan tapi malah gak bisa saya pikir masalah sinyal tapi tetap gak bisa alhasil saya susah buat beli tiket dikarenakan harua daftar member terlebih dahulu,Izin menyampaikan kendala saat saya melakukan pendaftaran anggota tepatnya setelah mendapatkan kode saya menekan tombol lanjutkan tetapi malah enggak bisa saya pikir masalah sinyal tetapi tetap enggak bisa alhasil saya susah buat beli tiket karena harus daftar anggota terlebih dahulu,izin menyampaikan kendala saat saya melakukan pendaftaran anggota tepatnya setelah mendapatkan kode saya menekan tombol lanjutkan tetapi malah enggak bisa saya pikir masalah sinyal tetapi tetap enggak bisa alhasil saya susah buat beli tiket karena harus daftar anggota terlebih dahulu,"['izin', 'menyampaikan', 'kendala', 'saat', 'saya', 'melakukan', 'pendaftaran', 'anggota', 'tepatnya', 'setelah', 'mendapatkan', 'kode', 'saya', 'menekan', 'tombol', 'lanjutkan', 'tetapi', 'malah', 'enggak', 'bisa', 'saya', 'pikir', 'masalah', 'sinyal', 'tetapi', 'tetap', 'enggak', 'bisa', 'alhasil', 'saya', 'susah', 'buat', 'beli', 'tiket', 'karena', 'harus', 'daftar', 'anggota', 'terlebih', 'dahulu']","['izin', 'kendala', 'pendaftaran', 'anggota', 'tepatnya', 'kode', 'menekan', 'tombol', 'lanjutkan', 'pikir', 'sinyal', 'alhasil', 'susah', 'beli', 'tiket', 'daftar', 'anggota']","['izin', 'kendala', 'daftar', 'anggota', 'tepat', 'kode', 'tekan', 'tombol', 'lanjut', 'pikir', 'sinyal', 'alhasil', 'susah', 'beli', 'tiket', 'daftar', 'anggota']"
583,Sangat menarik dari sisi tampilan dan lebih akurat dalam menyampaikan informasi Perjalanan kereta api,Sangat menarik dari sisi tampilan dan lebih akurat dalam menyampaikan informasi perjalanan kereta api,sangat menarik dari sisi tampilan dan lebih akurat dalam menyampaikan informasi perjalanan kereta api,"['sangat', 'menarik', 'dari', 'sisi', 'tampilan', 'dan', 'lebih', 'akurat', 'dalam', 'menyampaikan', 'informasi', 'perjalanan', 'kereta', 'api']","['menarik', 'sisi', 'tampilan', 'akurat', 'informasi', 'perjalanan', 'kereta', 'api']","['tarik', 'sisi', 'tampil', 'akurat', 'informasi', 'jalan', 'kereta', 'api']"
